fecha,titulo,categoria,enlace
2022-06-15,Educación derogará carta circular que permite portar armas en las escuelas,Educacion,https://jayfonseca.com/educacion-derogara-carta-circular-que-permite-portar-armas-en-las-escuelas/
2022-06-15,LUMA solicita alza que se estima entre $20 y $50 al mes en factura de luz de cliente promedio,Economia,https://jayfonseca.com/luma-solicita-alza-que-se-estima-entre-20-y-50-al-mes-en-factura-de-luz-de-cliente-promedio/
2022-06-15,Educación derogará carta circular que permite portar armas en las escuelas,Puerto Rico,https://jayfonseca.com/educacion-derogara-carta-circular-que-permite-portar-armas-en-las-escuelas/
2022-06-14,Gobernador firma moratoria para la crudita,Politica,https://jayfonseca.com/gobernador-firma-moratoria-para-la-crudita/
2022-06-14,Gobernador firma moratoria para la crudita,Legislatura,https://jayfonseca.com/gobernador-firma-moratoria-para-la-crudita/
2022-06-14,Secretario de Educación dice se acogieron recomendaciones del Comité PARE sobre perspectiva de género,Educacion,https://jayfonseca.com/secretario-de-educacion-dice-se-acogieron-recomendaciones-del-comite-pare-sobre-perspectiva-de-genero/
2022-06-14,Más de 12 mil estudiantes no pasarán de grado,Educacion,https://jayfonseca.com/mas-de-12-mil-estudiantes-no-pasaran-de-grado/
2022-06-14,Individuo sospechoso de arrollar persona en Río Grande no acostumbraba beber alcohol,Puerto Rico,https://jayfonseca.com/individuo-sospechoso-de-arrollar-persona-en-rio-grande-no-acostumbraba-beber-alcohol/
2022-06-14,Rodríguez Aguiló no renovará por ahora contrato de empleado que supuestamente llamó a Servicios Generales,Legislatura,https://jayfonseca.com/rodriguez-aguilo-no-renovara-por-ahora-contrato-de-empleado-que-supuestamente-llamo-a-servicios-generales/
2022-06-14,EEUU entrara en recesión el año que viene ,Estados Unidos,https://jayfonseca.com/eeuu-entrara-en-recesion-el-ano-que-viene/
2022-06-14,Gobernador firma moratoria para la crudita,Gobierno,https://jayfonseca.com/gobernador-firma-moratoria-para-la-crudita/
2022-06-14,Traspié para la defensa de Raúl Maldonado,Gobierno,https://jayfonseca.com/traspie-para-la-defensa-de-raul-maldonado/
2022-06-14,"Le darán dos años más de vida al Fondo de Equiparación, dicen alcaldes",Gobierno,https://jayfonseca.com/le-daran-dos-anos-mas-de-vida-al-fondo-de-equiparacion-dicen-alcaldes/
2022-06-14,Junta Fiscal niega acuerdo para extender dos años el Fondo de Equiparación para municipios,Gobierno,https://jayfonseca.com/junta-fiscal-niega-acuerdo-para-extender-dos-anos-el-fondo-de-equiparacion-para-municipios/
2022-06-14,Corrección admite cámaras de seguridad en cárceles no funcionan,Gobierno,https://jayfonseca.com/correccion-admite-camaras-de-seguridad-en-carceles-no-funcionan/
2022-06-14,Para Ocasio Cortez el español no es negociable en un proyecto de status ,Politica,https://jayfonseca.com/para-ocasio-cortez-el-espanol-no-es-negociable-en-un-proyecto-de-status/
2022-06-14,Traspié para la defensa de Raúl Maldonado,Tribunales,https://jayfonseca.com/traspie-para-la-defensa-de-raul-maldonado/
2022-06-13,Multan al Alcalde de Hatillo por grabar video político en Alcaldía en horas laborales,Puerto Rico,https://jayfonseca.com/multan-al-alcalde-de-hatillo-por-grabar-video-politico-en-alcaldia-en-horas-laborales/
2022-06-13,Nuevos alcaldes para Humacao y Aguas Buenas,Politica,https://jayfonseca.com/nuevos-alcaldes-para-humacao-y-aguas-buenas/
2022-06-13,Alcaldes amenazan con paro en los municipios,Gobierno,https://jayfonseca.com/alcaldes-amenazan-con-paro-en-los-municipios/
2022-06-13, Gasolina en Estados Unidos supera los $5 el galón por primera vez en la historia,Estados Unidos,https://jayfonseca.com/gasolina-en-estados-unidos-supera-los-5-el-litro-por-primera-vez-en-la-historia/
2022-06-13,Multan al Alcalde de Hatillo por grabar video político en Alcaldía en horas laborales,Politica,https://jayfonseca.com/multan-al-alcalde-de-hatillo-por-grabar-video-politico-en-alcaldia-en-horas-laborales/
2022-06-13,Medida para crear registro de mascotas impone cargo anual y multas por incumplimiento,Legislatura,https://jayfonseca.com/medida-para-crear-registro-de-mascotas-impone-cargo-anual-y-multas-por-incumplimiento/
2022-06-13,Listo Pierluisi para firmar moratoria a la crudita si Senado aprueba nueva versión mañana,Politica,https://jayfonseca.com/listo-pierluisi-para-firmar-moratoria-a-la-crudita-si-senado-aprueba-nueva-version-manana/
2022-06-13,Listo Pierluisi para firmar moratoria a la crudita si Senado aprueba nueva versión mañana,Legislatura,https://jayfonseca.com/listo-pierluisi-para-firmar-moratoria-a-la-crudita-si-senado-aprueba-nueva-version-manana/
2022-06-13,Listo Pierluisi para firmar moratoria a la crudita si Senado aprueba nueva versión mañana,Gobierno,https://jayfonseca.com/listo-pierluisi-para-firmar-moratoria-a-la-crudita-si-senado-aprueba-nueva-version-manana/
2022-06-13,Multan al Alcalde de Hatillo por grabar video político en Alcaldía en horas laborales,Gobierno,https://jayfonseca.com/multan-al-alcalde-de-hatillo-por-grabar-video-politico-en-alcaldia-en-horas-laborales/
2022-06-10,Junta Fiscal nombra a Jason Fichtner como su representante ante Junta de Reserva de Pensiones,Gobierno,https://jayfonseca.com/junta-fiscal-nombra-a-jason-fichtner-como-su-representante-ante-junta-de-reserva-de-pensiones/
2022-06-10,Manos afuera del Gobernador en controversia de Rodríguez Aguiló y jefa de Servicios Generales,Politica,https://jayfonseca.com/manos-afuera-del-gobernador-en-controversia-de-rodriguez-aguilo-y-jefa-de-servicios-generales/
2022-06-10,Sigue su curso queja ética contra el representante Orlando Aponte,Legislatura,https://jayfonseca.com/sigue-su-curso-queja-etica-contra-el-representante-orlando-aponte/
2022-06-10,Manos afuera del Gobernador en controversia de Rodríguez Aguiló y jefa de Servicios Generales,Legislatura,https://jayfonseca.com/manos-afuera-del-gobernador-en-controversia-de-rodriguez-aguilo-y-jefa-de-servicios-generales/
2022-06-10,Pierluisi rechaza federales lo investiguen ,Politica,https://jayfonseca.com/pierluisi-rechaza-federales-lo-investiguen/
2022-06-10,Alcalde de Cataño espera más arrestos vinculados al Cano Delgado,Gobierno,https://jayfonseca.com/alcalde-de-catano-espera-mas-arrestos-vinculados-al-cano-delgado/
2022-06-10,Manos afuera del Gobernador en controversia de Rodríguez Aguiló y jefa de Servicios Generales,Gobierno,https://jayfonseca.com/manos-afuera-del-gobernador-en-controversia-de-rodriguez-aguilo-y-jefa-de-servicios-generales/
2022-06-10,Josué Colón dice que no a propuesta de alza en tarifa básica de la luz,Economia,https://jayfonseca.com/josue-colon-dice-que-no-a-propuesta-de-alza-en-tarifa-basica-de-la-luz/
2022-06-10,"Pocos oficiales correccionales, aseguran tras muerte de Shannel Colón Ponce",Gobierno,https://jayfonseca.com/pocos-oficiales-correccionales-aseguran-tras-muerte-de-shannel-colon-ponce/
2022-06-10,Josué Colón dice que no a propuesta de alza en tarifa básica de la luz,Gobierno,https://jayfonseca.com/josue-colon-dice-que-no-a-propuesta-de-alza-en-tarifa-basica-de-la-luz/
2022-06-10,La venta sin IVU de artículos para la temporada de huracanes va,Gobierno,https://jayfonseca.com/la-venta-sin-ivu-de-articulos-para-la-temporada-de-huracanes-va/
2022-06-10,Josué Colón dice que no a propuesta de alza en tarifa básica de la luz,Puerto Rico,https://jayfonseca.com/josue-colon-dice-que-no-a-propuesta-de-alza-en-tarifa-basica-de-la-luz/
2022-06-10,Junta Fiscal nombra a Jason Fichtner como su representante ante Junta de Reserva de Pensiones,Puerto Rico,https://jayfonseca.com/junta-fiscal-nombra-a-jason-fichtner-como-su-representante-ante-junta-de-reserva-de-pensiones/
2022-06-10,Determinación de causa para arresto contra exalcalde de Santa Isabel Enrique Questell Alvarado,Tribunales,https://jayfonseca.com/determinacion-de-causa-para-arresto-contra-exalcalde-de-santa-isabel-enrique-questell-alvarado/
2022-06-10,Fiscalía va en alzada en caso de imputados por asesinato de “Macho” Camacho,Tribunales,https://jayfonseca.com/fiscalia-va-en-alzada-en-caso-de-imputados-por-asesinato-de-macho-camacho/
2022-06-10,Alcalde de Cataño espera más arrestos vinculados al Cano Delgado,Politica,https://jayfonseca.com/alcalde-de-catano-espera-mas-arrestos-vinculados-al-cano-delgado/
2022-06-09,Líder republicano en Cámara federal dice Jenniffer González nunca lo puso al tanto sobre proyecto de status,Politica,https://jayfonseca.com/lider-republicano-en-camara-federal-dice-jenniffer-gonzalez-nunca-lo-puso-al-tanto-sobre-proyecto-de-status/
2022-06-09,Baja más de 5% de la matrícula en las escuelas públicas para el semestre que comienza en agosto,Educacion,https://jayfonseca.com/baja-mas-de-5-de-la-matricula-en-las-escuelas-publicas-para-el-semestre-que-comienza-en-agosto/
2022-06-09,Se declara culpable hoy exdirector de Obras Públicas de Cataño,Tribunales,https://jayfonseca.com/se-declara-culpable-hoy-exdirector-de-obras-publicas-de-catano/
2022-06-09,Metido en otra controversia legal Anaudi Hernández,Tribunales,https://jayfonseca.com/metido-en-otra-controversia-legal-anaudi-hernandez/
2022-06-09,Donante incógnito de Salvemos a Puerto Rico ya no administrará las tiendas de la Guardia Nacional,Gobierno,https://jayfonseca.com/donante-incognito-de-salvemos-a-puerto-rico-ya-no-administrara-las-tiendas-de-la-guardia-nacional/
2022-06-09,Hay escasez de personal de cuido en la Isla,Puerto Rico,https://jayfonseca.com/hay-escasez-de-personal-de-cuido-en-la-isla/
2022-06-09,Anaudi Hernández sigue en libertad bajo fianza y sin sentencia a pesar de líos con propiedad sin permisos,Tribunales,https://jayfonseca.com/anaudi-hernandez-sigue-en-libertad-bajo-fianza-y-sin-sentencia-a-pesar-de-lios-con-propiedad-sin-permisos/
2022-06-08,Exalcalde de Cidra fue clave en esquema de corrupción ,Politica,https://jayfonseca.com/exalcalde-de-cidra-fue-clave-en-esquema-de-corrupcion/
2022-06-08,Elecciones especiales para llenar vacantes por corrupción le cuestan más de $72 mil al pueblo,Politica,https://jayfonseca.com/elecciones-especiales-para-llenar-vacantes-por-corrupcion-le-cuestan-mas-de-72-mil-al-pueblo/
2022-06-08,Lluvia de transacciones electorales previo a elección especial por alcaldía de Humacao,Politica,https://jayfonseca.com/lluvia-de-transacciones-electorales-previo-a-eleccion-especial-por-alcaldia-de-humacao/
2022-06-08,DACO multa supermercados por vender productos expirados,Puerto Rico,https://jayfonseca.com/daco-multa-supermercados-por-vender-productos-expirados/
2022-06-08,Diez municipios podrían entrar en racionamiento de agua potable,Puerto Rico,https://jayfonseca.com/diez-municipios-podrian-entrar-en-racionamiento-de-agua-potable/
2022-06-08,Evalúan definición de la ciudadanía en proyecto de status en el Congreso,Puerto Rico,https://jayfonseca.com/evaluan-definicion-de-la-ciudadania-en-proyecto-de-status-en-el-congreso/
2022-06-08,Gobierno otorga amnistía para que comunidades  legalicen pozos,Puerto Rico,https://jayfonseca.com/gobierno-otorga-amnistia-para-que-comunidades-legalicen-pozos/
2022-06-08,Autoridades Federales pegan el ojo en el Senado,Tribunales,https://jayfonseca.com/autoridades-federales-pegan-el-ojo-en-el-senado/
2022-06-08,Autoridades Federales pegan el ojo en el Senado,Legislatura,https://jayfonseca.com/autoridades-federales-pegan-el-ojo-en-el-senado/
2022-06-08,Gobierno otorga amnistía para que comunidades  legalicen pozos,Salud,https://jayfonseca.com/gobierno-otorga-amnistia-para-que-comunidades-legalicen-pozos/
2022-06-08,Gobierno otorga amnistía para que comunidades  legalicen pozos,Gobierno,https://jayfonseca.com/gobierno-otorga-amnistia-para-que-comunidades-legalicen-pozos/
2022-06-08,¿Por qué el Municipio de San Juan paga más de lo que debería pagarse por trabajos de construcción?,Gobierno,https://jayfonseca.com/por-que-el-municipio-de-san-juan-paga-mas-de-lo-que-deberia-pagarse-por-trabajos-de-construccion/
2022-06-07,Pierluisi pide desestimación de querella ante Contralor Electoral por ”Salvemos a Puerto Rico”,Politica,https://jayfonseca.com/pierluisi-pide-desestimacion-de-querella-ante-contralor-electoral-por-salvemos-a-puerto-rico/
2022-06-07,Exempleada de la Cámara refiere al representante Orlando Aponte a Justicia,Tribunales,https://jayfonseca.com/exempleada-de-la-camara-refiere-al-representante-orlando-aponte-a-justicia/
2022-06-07,Exempleada de la Cámara refiere al representante Orlando Aponte a Justicia,Legislatura,https://jayfonseca.com/exempleada-de-la-camara-refiere-al-representante-orlando-aponte-a-justicia/
2022-06-07,Supremo y DRNA dan fin a conflicto por construcción irresponsable en Sol y Playa,Tribunales,https://jayfonseca.com/supremo-y-drna-dan-fin-a-conflicto-por-construccion-irresponsable-en-sol-y-playa/
2022-06-07,Exempleada de la Cámara refiere al representante Orlando Aponte a Justicia,Puerto Rico,https://jayfonseca.com/exempleada-de-la-camara-refiere-al-representante-orlando-aponte-a-justicia/
2022-06-07,Sube a $1.36 la gasolina regular y a $1.50 la premium,Puerto Rico,https://jayfonseca.com/sube-a-1-36-la-gasolina-regular-y-a-1-50-la-premium/
2022-06-07,"Poca  la ayuda para personas mayores, ciegas o con discapacidad en Puerto Rico",Gobierno,https://jayfonseca.com/poca-la-ayuda-para-personas-mayores-ciegas-o-con-discapacidad-en-puerto-rico/
2022-06-07,Pierluisi estima restauración del sistema eléctrico tras el huracán María tardará al menos 8 años ,Gobierno,https://jayfonseca.com/pierluisi-estima-restauracion-del-sistema-electrico-tras-el-huracan-maria-tardara-al-menos-8-anos/
2022-06-07,Cerca del nivel de observación los embalses de Carraízo y La Plata,Gobierno,https://jayfonseca.com/cerca-del-nivel-de-observacion-los-embalses-de-carraizo-y-la-plata/
2022-06-07,Supremo y DRNA dan fin a conflicto por construcción irresponsable en Sol y Playa,Puerto Rico,https://jayfonseca.com/supremo-y-drna-dan-fin-a-conflicto-por-construccion-irresponsable-en-sol-y-playa/
2022-06-06,Dos años de cárcel para el exalcalde de Aguas Buenas,Tribunales,https://jayfonseca.com/dos-anos-de-carcel-para-el-exalcalde-de-aguas-buenas/
2022-06-06,Pendiente Carreteras a plegoste de expresidente de Junta de Subastas con camper en Joyuda,Gobierno,https://jayfonseca.com/pendiente-carreteras-a-plegoste-de-expresidente-de-junta-de-subastas-con-camper-en-joyuda/
2022-06-06,Dos años de cárcel para el exalcalde de Aguas Buenas,Gobierno,https://jayfonseca.com/dos-anos-de-carcel-para-el-exalcalde-de-aguas-buenas/
2022-06-06,Jurado encuentra culpable al exrepresentante Néstor Alonso,Tribunales,https://jayfonseca.com/jurado-encuentra-culpable-al-exrepresentante-nestor-alonso/
2022-06-06,Jurado encuentra culpable al exrepresentante Néstor Alonso,Gobierno,https://jayfonseca.com/jurado-encuentra-culpable-al-exrepresentante-nestor-alonso/
2022-06-06,Todavía no escogen fecha para juicio de Tata Charbonier,Tribunales,https://jayfonseca.com/todavia-no-escogen-fecha-para-juicio-de-tata-charbonier/
2022-06-06,Apelativo concluye que colegiación obligatoria de médicos es inconstitucional,Tribunales,https://jayfonseca.com/apelativo-concluye-que-colegiacion-obligatoria-de-medicos-es-inconstitucional/
2022-06-06,FEI radicará cargos contra el exalcalde de Santa Isabel (DOCUMENTO),Tribunales,https://jayfonseca.com/fei-ya-concluyo-investigacion-a-exalcalde-de-santa-isabel-documento/
2022-06-06,Jurado encuentra culpable al exrepresentante Néstor Alonso,Politica,https://jayfonseca.com/jurado-encuentra-culpable-al-exrepresentante-nestor-alonso/
2022-06-06,Todavía no escogen fecha para juicio de Tata Charbonier,Politica,https://jayfonseca.com/todavia-no-escogen-fecha-para-juicio-de-tata-charbonier/
2022-06-06,Dos años de cárcel para el exalcalde de Aguas Buenas,Politica,https://jayfonseca.com/dos-anos-de-carcel-para-el-exalcalde-de-aguas-buenas/
2022-06-06,Difícil camino en el Congreso para que se extienda el Seguro Social Suplementario a Puerto Rico,Puerto Rico,https://jayfonseca.com/dificil-camino-en-el-congreso-para-que-se-extienda-el-seguro-social-suplementario-a-puerto-rico/
2022-06-06,Difícil el camino para el proyecto de status en el Senado federal,Puerto Rico,https://jayfonseca.com/dificil-el-camino-para-el-proyecto-de-status-en-el-senado-federal/
2022-06-06,Discover Puerto Rico usa foto de casa sin permisos de Anaudi Hernández en Twitter,Puerto Rico,https://jayfonseca.com/discover-puerto-rico-usa-foto-de-casa-sin-permisos-de-anaudi-hernandez-en-twitter/
2022-06-06,Pendiente Carreteras a plegoste de expresidente de Junta de Subastas con camper en Joyuda,Puerto Rico,https://jayfonseca.com/pendiente-carreteras-a-plegoste-de-expresidente-de-junta-de-subastas-con-camper-en-joyuda/
2022-06-06,Reducción del PAN reducirá a más de la mitad la capacidad de compra de los beneficiarios ,Puerto Rico,https://jayfonseca.com/reduccion-del-pan-reducira-a-mas-de-la-mitad-la-capacidad-de-compra-de-los-beneficiarios/
2022-06-06,Todavía no escogen fecha para juicio de Tata Charbonier,Gobierno,https://jayfonseca.com/todavia-no-escogen-fecha-para-juicio-de-tata-charbonier/
2022-06-03,Biden pide al Congreso que prohíba las armas de asalto,Estados Unidos,https://jayfonseca.com/biden-pide-al-congreso-que-prohiba-las-armas-de-asalto/
2022-06-03,EPA sanciona al gobierno de Puerto Rico por no entregar el plan de cumplimiento de calidad del aire,Gobierno,https://jayfonseca.com/epa-sanciona-al-gobierno-de-puerto-rico-por-no-entregar-el-plan-de-cumplimiento-de-calidad-del-aire/
2022-06-03,En el aire inicio de vista preliminar contra Raúl Maldonado,Gobierno,https://jayfonseca.com/en-el-aire-inicio-de-vista-preliminar-contra-raul-maldonado/
2022-06-03,Demandan a Bad Bunny por usar un mural sin permiso en vídeo musical,Puerto Rico,https://jayfonseca.com/demandan-a-bad-bunny-por-usar-un-mural-sin-permiso-en-video-musical/
2022-06-03,"Aunque apoya Roe vs Wade, Pierluisi no adelanta si vetará medida que busca limitar el aborto",Gobierno,https://jayfonseca.com/aunque-apoya-roe-vs-wade-pierluisi-no-adelanta-si-vetara-medida-que-busca-limitar-el-aborto/
2022-06-03,Seguro Social puede pagar los beneficios completos hasta 2035 antes de que se agoten los fondos ,Gobierno,https://jayfonseca.com/seguro-social-puede-pagar-los-beneficios-completos-hasta-2035-antes-de-que-se-agoten-los-fondos/
2022-06-03,Se enfrenta la Policía y la UIA en sede de la AAA en San Juan,Puerto Rico,https://jayfonseca.com/se-enfrenta-la-policia-y-la-uia-en-sede-de-la-aaa-en-san-juan/
2022-06-03,Se enfrenta la Policía y la UIA en sede de la AAA en San Juan,Gobierno,https://jayfonseca.com/se-enfrenta-la-policia-y-la-uia-en-sede-de-la-aaa-en-san-juan/
2022-06-03,Recursos Naturales ordena demolición de estructuras en Bahía de Jobos,Gobierno,https://jayfonseca.com/recursos-naturales-ordena-demolicion-de-estructuras-en-bahia-de-jobos/
2022-06-03,Presentan querella contra representante Orlando Aponte por alegado conflicto de interés,Legislatura,https://jayfonseca.com/presentan-querella-contra-representante-orlando-aponte-por-alegado-conflicto-de-interes/
2022-06-03,Senado aprueba enmiendas a la Reforma Laboral ,Legislatura,https://jayfonseca.com/senado-aprueba-enmiendas-a-la-reforma-laboral/
2022-06-03,En el aire inicio de vista preliminar contra Raúl Maldonado,Tribunales,https://jayfonseca.com/en-el-aire-inicio-de-vista-preliminar-contra-raul-maldonado/
2022-06-03,Presentan querella contra representante Orlando Aponte por alegado conflicto de interés,Politica,https://jayfonseca.com/presentan-querella-contra-representante-orlando-aponte-por-alegado-conflicto-de-interes/
2022-06-03,Recursos Naturales ordena demolición de estructuras en Bahía de Jobos,Puerto Rico,https://jayfonseca.com/recursos-naturales-ordena-demolicion-de-estructuras-en-bahia-de-jobos/
2022-06-02,¡Ya van tres este año! Manatí apareció muerto en la costa de Guayama tras impacto de embarcación,Puerto Rico,https://jayfonseca.com/ya-van-tres-este-ano-manati-aparecio-muerto-en-la-costa-de-guayama-tras-impacto-de-embarcacion/
2022-06-02,A partir del 1 de julio se reducirá ayuda del PAN 28%,Puerto Rico,https://jayfonseca.com/a-partir-del-1-de-julio-se-reducira-ayuda-del-pan-28/
2022-06-02,Comisión de Asuntos de Vida y Familia del Senado da luz verde al proyecto que limita el aborto,Legislatura,https://jayfonseca.com/comision-de-asuntos-de-vida-y-familia-del-senado-da-luz-verde-al-proyecto-que-limita-el-aborto/
2022-06-02,Legisladores PNP creen que la AEE debe supervisar el contrato de LUMA,Legislatura,https://jayfonseca.com/legisladores-pnp-creen-que-la-aee-debe-supervisar-el-contrato-de-luma/
2022-06-02,Día decisivo para el proyecto que busca restringir el aborto a las 22 semanas,Legislatura,https://jayfonseca.com/dia-decisivo-para-el-proyecto-que-busca-restringir-el-aborto-a-las-22-semanas/
2022-06-02,Buscan sacar $165 millones del Fondo de Reserva del Fondo del Seguro del Estado para mitigar alza en el costo del agua y la luz,Legislatura,https://jayfonseca.com/buscan-sacar-165-millones-del-fondo-de-reserva-del-fondo-del-seguro-del-estado-para-mitigar-alza-en-el-costo-del-agua-y-la-luz/
2022-06-02,Gobierno buscará se reanuden clasificaciones de deuda,Gobierno,https://jayfonseca.com/gobierno-buscara-se-reanuden-clasificaciones-de-deuda/
2022-06-02,"Gobernador solicita al Congreso $1,000 millones en fondos para el PAN",Gobierno,https://jayfonseca.com/gobernador-solicita-al-congreso-1000-millones-en-fondos-para-el-pan/
2022-06-02,Desde hoy hasta el sábado congresistas discuten en status en Puerto Rico,Gobierno,https://jayfonseca.com/desde-hoy-hasta-el-sabado-congresistas-discuten-en-status-en-puerto-rico/
2022-06-02,Aaron Vick imputado en caso de pruebas covid-19 se entrega a las autoridades,Salud,https://jayfonseca.com/aaron-vick-imputado-en-caso-de-pruebas-covid-19-se-entrega-a-las-autoridades/
2022-06-02,Aaron Vick imputado en caso de pruebas covid-19 se entrega a las autoridades,Tribunales,https://jayfonseca.com/aaron-vick-imputado-en-caso-de-pruebas-covid-19-se-entrega-a-las-autoridades/
2022-06-01,Sin votos proyecto para reducir de 21 a 18 años la edad para recibir pensión alimentaria,Legislatura,https://jayfonseca.com/sin-votos-proyecto-para-reducir-de-21-a-18-anos-la-edad-para-recibir-pension-alimentaria/
2022-06-01,¿A dónde van a parar los $$ producto del dolor?,Salud,https://jayfonseca.com/a-donde-van-a-parar-los-producto-del-dolor/
2022-06-01,Causa para arresto contra el Alcalde de Mayagüez y la directora de finanzas del municipio,Tribunales,https://jayfonseca.com/causa-para-arresto-contra-el-alcalde-de-mayaguez-y-la-directora-de-finanzas-del-municipio/
2022-06-01,¿A dónde van a parar los $$ producto del dolor?,Legislatura,https://jayfonseca.com/a-donde-van-a-parar-los-producto-del-dolor/
2022-06-01,Problemas de salud mental llevan a personas con hogar a dormir en la calle,Puerto Rico,https://jayfonseca.com/problemas-de-salud-mental-llevan-a-personas-con-hogar-a-dormir-en-la-calle/
2022-06-01,¿A dónde van a parar los $$ producto del dolor?,Puerto Rico,https://jayfonseca.com/a-donde-van-a-parar-los-producto-del-dolor/
2022-06-01,EPA recibe querella por descarga de aguas usadas al mar desde la casa de Anaudi Hernández,Puerto Rico,https://jayfonseca.com/epa-recibe-querella-por-descarga-de-aguas-usadas-al-mar-desde-la-casa-de-anaudi-hernandez/
2022-06-01,EPA recibe querella por descarga de aguas usadas al mar desde la casa de Anaudi Hernández,Gobierno,https://jayfonseca.com/epa-recibe-querella-por-descarga-de-aguas-usadas-al-mar-desde-la-casa-de-anaudi-hernandez/
2022-06-01,¿A dónde van a parar los $$ producto del dolor?,Gobierno,https://jayfonseca.com/a-donde-van-a-parar-los-producto-del-dolor/
2022-06-01,Departamento de Energía federal pudiera dar dispensa para traer gas natural desde Estados Unidos,Gobierno,https://jayfonseca.com/departamento-de-energia-federal-pudiera-dar-dispensa-para-traer-gas-natural-desde-estados-unidos%ef%bf%bc/
2022-06-01,Causa para arresto contra el Alcalde de Mayagüez y la directora de finanzas del municipio,Gobierno,https://jayfonseca.com/causa-para-arresto-contra-el-alcalde-de-mayaguez-y-la-directora-de-finanzas-del-municipio/
2022-05-31,Gobierno no sabe cuántos educadores portan armas en las escuelas públicas,Educacion,https://jayfonseca.com/gobierno-no-sabe-cuantos-educadores-portan-armas-en-las-escuelas-publicas/
2022-05-31,Gobierno no sabe cuántos educadores portan armas en las escuelas públicas,Puerto Rico,https://jayfonseca.com/gobierno-no-sabe-cuantos-educadores-portan-armas-en-las-escuelas-publicas/
2022-05-31,Magisterio en Puerto Rico ya porta armas en las escuelas públicas,Puerto Rico,https://jayfonseca.com/magisterio-en-puerto-rico-ya-porta-armas-en-las-escuelas-publicas/
2022-05-31,Habrá posibilidad de plan de pago para deuda de peajes,Puerto Rico,https://jayfonseca.com/habra-posibilidad-de-plan-de-pago-para-deuda-de-peajes/
2022-05-31,Magisterio en Puerto Rico ya porta armas en las escuelas públicas,Educacion,https://jayfonseca.com/magisterio-en-puerto-rico-ya-porta-armas-en-las-escuelas-publicas/
2022-05-31,FEI presentará cargos contra José Guillermo Rodríguez,Tribunales,https://jayfonseca.com/fei-presentara-cargos-contra-jose-guillermo-rodriguez/
2022-05-31,Exalcalde de Guaynabo Ángel Pérez se prepara para ir a juicio,Tribunales,https://jayfonseca.com/exalcalde-de-guaynabo-angel-perez-se-prepara-para-ir-a-juicio/
2022-05-31,Investigan violaciones a permisos y leyes ambientales en propiedad de alquiler a corto plazo de Anaudi Hernández,Gobierno,https://jayfonseca.com/investigan-violaciones-a-permisos-y-leyes-ambientales-en-propiedad-de-alquiler-a-corto-plazo-de-anaudi-hernandez/
2022-05-31,Una muerte y dos heridos en tiroteo en graduación de Nueva Orleans,Estados Unidos,https://jayfonseca.com/una-muerte-y-dos-heridos-en-tiroteo-en-graduacion-de-nueva-orleans/
2022-05-31,Biden no ha hablado con los republicanos sobre necesidad de cambiar las leyes de armas,Estados Unidos,https://jayfonseca.com/biden-no-ha-hablado-con-los-republicanos-sobre-necesidad-de-cambiar-las-leyes-de-armas/
2022-05-31,Alcalde de Juana Díaz lanza al ruedo político al destituido presidente de la Inter,Politica,https://jayfonseca.com/alcalde-de-juana-diaz-lanza-al-ruedo-politico-al-destituido-presidente-de-la-inter/
2022-05-31,Exalcalde de Guaynabo Ángel Pérez se prepara para ir a juicio,Politica,https://jayfonseca.com/exalcalde-de-guaynabo-angel-perez-se-prepara-para-ir-a-juicio/
2022-05-27,"Aunque hay apagones a cada rato, LUMA dice que está preparada para huracanes",Gobierno,https://jayfonseca.com/aunque-hay-apagones-a-cada-rato-luma-dice-que-esta-preparada-para-huracanes/
2022-05-27,La Borinqueña una superheroína puertorriqueña,Cultura,https://jayfonseca.com/la-borinquena-una-superheroina-puertorriquena/
2022-05-27,Senado extenderá interinato de Nino Correa como jefe de Manejo de Emergencias,Gobierno,https://jayfonseca.com/senado-extendera-interinato-de-nino-correa-como-jefe-de-manejo-de-emergencias/
2022-05-27,¿Qué podemos hacer para prevenir y atender el maltrato de menores en la comunidad escolar?,Educacion,https://jayfonseca.com/que-podemos-hacer-para-prevenir-y-atender-el-maltrato-de-menores-en-la-comunidad-escolar/
2022-05-27,AEE asegura que trabaja a todo vapor para lograr aprobación de uso de mega generadores,Gobierno,https://jayfonseca.com/aee-asegura-que-trabaja-a-todo-vapor-para-lograr-aprobacion-de-uso-de-mega-generadores/
2022-05-27,Senado extenderá interinato de Nino Correa como jefe de Manejo de Emergencias,Legislatura,https://jayfonseca.com/senado-extendera-interinato-de-nino-correa-como-jefe-de-manejo-de-emergencias/
2022-05-27,¿Qué podemos hacer para prevenir y atender el maltrato de menores en la comunidad escolar?,Puerto Rico,https://jayfonseca.com/que-podemos-hacer-para-prevenir-y-atender-el-maltrato-de-menores-en-la-comunidad-escolar/
2022-05-27,Gran Bretaña detuvo los tiroteos en escuelas después de una sola masacre,Internacional,https://jayfonseca.com/gran-bretana-detuvo-los-tiroteos-en-escuelas-despues-de-una-sola-masacre/
2022-05-26,Alcalde de Trujillo Alto afina acuerdo con Fiscalía Federal para declararse culpable,Politica,https://jayfonseca.com/alcalde-de-trujillo-alto-afina-acuerdo-con-fiscalia-federal-para-declararse-culpable/
